iter	Logloss
303	0.4181394225
304	0.4179159787
305	0.4178211675
306	0.4176449399
307	0.4174492378
308	0.4171597253
309	0.4169293601
310	0.4167456044
311	0.4166414363
312	0.4163518448
313	0.4162423984
314	0.4160643205
315	0.415935241
316	0.4156668298
317	0.415332893
318	0.4152608215
319	0.4150377166
320	0.4150191573
321	0.4148881475
322	0.4147320378
323	0.414470851
324	0.4139699695
325	0.4136435628
326	0.4134544338
327	0.4132311752
328	0.413002907
329	0.4127490488
330	0.4124986213
331	0.4123514334
332	0.4122020661
333	0.4120734207
334	0.411485802
335	0.4112816162
336	0.4109854385
337	0.4108593962
338	0.4107070501
339	0.4101214592
340	0.4099013026
341	0.4096391169
342	0.4093498843
343	0.4091221062
344	0.4089427864
345	0.4089088276
346	0.4087008423
347	0.4085443619
348	0.4081398471
349	0.4078662285
350	0.407745101
351	0.4075445734
352	0.4072012396
353	0.4070905438
354	0.4069262085
355	0.4068027385
356	0.4067462804
357	0.4066693494
358	0.4064631868
359	0.4060222877
360	0.4055514382
361	0.4053982312
362	0.4051975531
363	0.405055403
364	0.4048523369
365	0.4043955424
366	0.4036711311
367	0.4031674636
368	0.4028623242
369	0.4028177328
370	0.40238538
371	0.4021612474
372	0.4019618175
373	0.4017306289
374	0.4016719332
375	0.4015487514
376	0.4011877689
377	0.4011083603
378	0.4008172752
379	0.4003610421
380	0.4000093953
381	0.3999286169
382	0.3995335532
383	0.39941484
384	0.399191381
385	0.3988958205
386	0.3985427673
387	0.3982062202
388	0.3981084511
389	0.397730946
390	0.3975883147
391	0.3975299515
392	0.3973683846
393	0.3970197594
394	0.3969375649
395	0.396848251
396	0.3967043453
397	0.3966465234
398	0.3959558601
399	0.3958309783
400	0.3957613711
401	0.3956101252
402	0.3954348447
403	0.395176839
404	0.3949826352
405	0.3948730656
406	0.3944184878
407	0.3941918613
408	0.3939051068
409	0.3935414828
410	0.3934323315
411	0.3930330711
412	0.392885967
413	0.3927123751
414	0.3926089568
415	0.3920778991
416	0.3918206925
417	0.3917341303
418	0.3911242694
419	0.3910559762
420	0.3909323361
421	0.3908579789
422	0.3904599128
423	0.3901438248
424	0.3900634793
425	0.3899693491
426	0.3895301773
427	0.3887314681
428	0.3886192959
429	0.3882472258
430	0.3881241368
431	0.3879555255
432	0.387537062
433	0.3873385722
434	0.3871537569
435	0.3868290176
436	0.3866437249
437	0.3863939161
438	0.3862685854
439	0.3856792339
440	0.38550187
441	0.3854179819
442	0.3848914043
443	0.3847111177
444	0.3845174284
445	0.3844126874
446	0.3842600693
447	0.3839812777
448	0.383866363
449	0.3834985273
450	0.3833835849
451	0.3827804148
452	0.3827430414
453	0.382685528
454	0.3825506324
455	0.3825059601
456	0.3821181107
457	0.3820303939
458	0.3816952828
459	0.3816688982
460	0.3814183293
461	0.3812485991
462	0.3811089406
463	0.3808493149
464	0.3805009891
465	0.3801248893
466	0.3800137815
467	0.379771642
468	0.3796771901
469	0.3795134558
470	0.3790862001
471	0.3785490757
472	0.3784494146
473	0.3781307983
474	0.3776437997
475	0.3773378729
476	0.377272341
477	0.3772231048
478	0.3769437544
479	0.3766536596
480	0.3765972924
481	0.3765276144
482	0.3763821847
483	0.3762494101
484	0.3761715812
485	0.3760448844
486	0.3757989195
487	0.3756406621
488	0.3755402248
489	0.3753137425
490	0.3752595875
491	0.3750910962
492	0.3747822121
493	0.3744905721
494	0.3739914089
495	0.3737573507
496	0.3735572275
497	0.3733017
498	0.3727532421
499	0.3724544032
500	0.3723785954
501	0.3722339495
502	0.3717363439
503	0.3714095096
504	0.3712874049
505	0.3710217007
506	0.3707692108
507	0.3706949367
508	0.370180942
509	0.3697840066
510	0.3695204387
511	0.3692733542
512	0.369196424
513	0.3689895479
514	0.3686855247
515	0.3685707464
516	0.3684432676
517	0.3682859427
518	0.3682188311
519	0.3678235635
520	0.3677642166
521	0.3674757878
522	0.3673192836
523	0.3669178858
524	0.3668689381
525	0.3667199166
526	0.3665726152
527	0.3664046701
528	0.3657451551
529	0.3654382233
530	0.3651043813
531	0.3650085727
532	0.3649580465
533	0.3645317667
534	0.3640725006
535	0.3639022785
536	0.3636554309
537	0.3634901039
538	0.36306146
539	0.3629236864
540	0.3628318658
541	0.3627008384
542	0.3626476809
543	0.3625131644
544	0.3624597899
545	0.3622516691
546	0.3620820494
547	0.3618280402
548	0.3611352773
549	0.3608182773
550	0.3605097139
551	0.3604640067
552	0.3604085144
553	0.3602634315
554	0.3598611585
555	0.3598060379
556	0.3597662487
557	0.3592934128
558	0.3587316686
559	0.358674055
560	0.358012814
561	0.3578600161
562	0.3578103307
563	0.3574729067
564	0.3569599691
565	0.3563160312
566	0.3562569866
567	0.3561469183
568	0.3560761423
569	0.3557279421
570	0.3554079145
571	0.3548752389
572	0.3547178065
573	0.3542737805
574	0.3538821478
575	0.3538469901
576	0.353808786
577	0.3535878378
578	0.3534858395
579	0.3534486894
580	0.3528361166
581	0.352585667
582	0.352194777
583	0.3519166553
584	0.3517835916
585	0.3513032073
586	0.3509162338
587	0.3508716011
588	0.3508416069
589	0.3506162169
590	0.3502007165
591	0.3498668824
592	0.3498237747
593	0.3494336604
594	0.3490824369
595	0.3490195396
596	0.3489728008
597	0.3483739154
598	0.3481003052
599	0.3477489335
600	0.3473132244
601	0.3470130232
602	0.3466709891
603	0.346230082
604	0.345828505
605	0.3454191483
606	0.3450326678
607	0.3445872242
608	0.344215764
609	0.3439227382
610	0.343743871
611	0.3437093087
612	0.3431712231
613	0.3431208428
614	0.3428288558
615	0.3427836494
616	0.342756028
617	0.3424335578
618	0.3418787624
619	0.3415694546
620	0.3413178912
621	0.3412779043
622	0.3409238351
623	0.3408806626
624	0.3404777971
625	0.3400476605
626	0.3396507281
627	0.3392520932
628	0.3392151848
629	0.3389631564
630	0.3387587827
631	0.3384777602
632	0.3380636567
633	0.3377116313
634	0.3374159951
635	0.3372310547
636	0.3368032908
637	0.3367638161
638	0.33641696
639	0.3360442615
640	0.3356636392
641	0.3354407092
642	0.3354045277
643	0.3353721029
644	0.3350752829
645	0.3350478263
646	0.3350037347
647	0.3345820159
648	0.3344776116
649	0.3344309259
650	0.3341197596
651	0.3339542613
652	0.3335095217
653	0.3330656557
654	0.3326457399
655	0.3324944853
656	0.3324746281
657	0.3320806478
658	0.3318207314
659	0.3317841781
660	0.3317604484
661	0.3317271496
662	0.3314367256
663	0.3314018651
664	0.3308525784
665	0.3304525035
666	0.3302391646
667	0.3298794097
668	0.3295622787
669	0.3292684924
670	0.3290272511
671	0.3287434523
672	0.3284861035
673	0.3282497341
674	0.328030811
675	0.3276732608
676	0.3276296833
677	0.3275673283
678	0.3271985972
679	0.3271612871
680	0.3271378913
681	0.3267289387
682	0.326325843
683	0.3263020494
684	0.3258888209
685	0.3258417313
686	0.3254670073
687	0.3252110988
688	0.3251739334
689	0.3247844945
690	0.3243789784
691	0.3237782163
692	0.3237200117
693	0.3234366957
694	0.3231005284
695	0.3227670183
696	0.3227396642
697	0.3227101976
698	0.3224357789
699	0.3224067991
700	0.322371855
701	0.3221095428
702	0.3216700605
703	0.321325993
704	0.3211609423
705	0.3206575815
706	0.3204150618
707	0.3200602391
708	0.3197129963
709	0.3194896562
710	0.3194638923
711	0.3192352419
712	0.3187098661
713	0.3183063221
714	0.3177304138
715	0.3176918015
716	0.3174968133
717	0.3172178126
718	0.3169044196
719	0.3168878138
720	0.3165071548
721	0.3164863332
722	0.3162450525
723	0.3162080549
724	0.3159061631
725	0.3156269717
726	0.3153067828
727	0.3152707202
728	0.3149519874
729	0.3149154279
730	0.3145693
731	0.314422237
732	0.314020179
733	0.3138398507
734	0.3134963157
735	0.3131938671
736	0.3131733485
737	0.3129402638
738	0.3126839692
739	0.3121638137
740	0.3118520788
741	0.3115060297
742	0.3112851283
743	0.3110244602
744	0.3109974513
745	0.3108552545
746	0.3105991127
747	0.3100718753
748	0.3100250719
749	0.3096223085
750	0.309595624
751	0.3095681444
752	0.3092570725
753	0.3092311508
754	0.3088396745
755	0.3088185747
756	0.3086858345
757	0.308668712
758	0.3086504998
759	0.3086317275
760	0.3086083873
761	0.3083259741
762	0.3080986479
763	0.30760054
764	0.3070918712
765	0.3070676035
766	0.3070497795
767	0.3070307299
768	0.306805134
769	0.3067609414
770	0.3061546839
771	0.3058536618
772	0.3056953591
773	0.3055591148
774	0.3050860033
775	0.3050652141
776	0.3050090445
777	0.3048523601
778	0.3046861059
779	0.3043174942
780	0.3042933346
781	0.3042723535
782	0.3041221819
783	0.303884178
784	0.3037705299
785	0.3037429089
786	0.3035105105
787	0.3030441831
788	0.3025984191
789	0.3024320979
790	0.3021085049
791	0.3018465229
792	0.3018209285
793	0.3017980951
794	0.3015481312
795	0.3015258038
796	0.3012340183
797	0.3009101262
798	0.3004587702
799	0.3003244799
800	0.300150731
801	0.2999060715
802	0.2994991887
803	0.2991994274
804	0.2989986178
805	0.2989530982
806	0.2989240213
807	0.2989048952
808	0.2985872171
809	0.2981427987
810	0.2978755372
811	0.2978114673
812	0.2975531447
813	0.2974099315
814	0.2969287752
815	0.2965414922
816	0.2961845531
817	0.2961620101
818	0.2957011819
819	0.2954436734
820	0.2950510829
821	0.2947314866
822	0.2945254881
823	0.294201802
824	0.2937921
825	0.2936413941
826	0.2934557027
827	0.2934147349
828	0.2931747981
829	0.2929374911
830	0.2926507218
831	0.2923588726
832	0.2920788964
833	0.2917977215
834	0.2914481937
835	0.2912218924
836	0.2911963958
837	0.2908738178
838	0.2906255419
839	0.2905929832
840	0.2905283229
841	0.2905009939
842	0.2904865809
843	0.2904651525
844	0.2904452738
845	0.2901513685
846	0.2899845707
847	0.2899662127
848	0.289747279
849	0.2894450222
850	0.2891050265
851	0.288926297
852	0.2887577812
853	0.288602373
854	0.2882787099
855	0.287722164
856	0.2877061834
857	0.2876867495
858	0.2876724245
859	0.2873732324
860	0.2871193166
861	0.2867777048
862	0.2867234298
863	0.286513284
864	0.2864935604
865	0.2864476107
866	0.2864218583
867	0.286050637
868	0.2860313546
869	0.2858263992
870	0.2858005143
871	0.2855665974
872	0.2851581344
873	0.2846845693
874	0.284519084
875	0.2843762904
876	0.2842173197
877	0.2839411921
878	0.2838318372
879	0.2837352671
880	0.2837097532
881	0.2836941852
882	0.2833996091
883	0.2829657622
884	0.2826756981
885	0.2825088775
886	0.282213037
887	0.282194416
888	0.2818776924
889	0.2818592035
890	0.2815717518
891	0.2814518459
892	0.281232057
893	0.2810015516
894	0.2809840015
895	0.2808174103
896	0.2807980771
897	0.2806260514
898	0.2806080327
899	0.2802781957
900	0.280010349
901	0.2795946283
902	0.2795765633
903	0.2793626139
904	0.2792190726
905	0.2791395369
906	0.2790231185
907	0.2787730754
908	0.2784664607
909	0.2781788117
910	0.2780470168
911	0.2778859816
912	0.2777495218
913	0.2774475227
914	0.2771316362
915	0.277114175
916	0.2770977058
917	0.2768586172
918	0.2767068366
919	0.2766874539
920	0.2765886151
921	0.2762835653
922	0.2760615888
923	0.2756552976
924	0.2756331903
925	0.2753271362
926	0.275196525
927	0.2751755215
928	0.27515063
929	0.2748433473
930	0.2745932583
931	0.2743737083
932	0.2743523347
933	0.2741913369
934	0.2737599343
935	0.2733691108
936	0.2731435269
937	0.2728287191
938	0.2726334765
939	0.2724164878
940	0.2722012419
941	0.2719912236
942	0.271788941
943	0.2714875065
944	0.2714102792
945	0.2711308848
946	0.2709852541
947	0.2704836003
948	0.2703327433
949	0.2703092916
950	0.270288484
951	0.2699927771
952	0.2697099298
953	0.2693699412
954	0.2692157477
955	0.2690420371
956	0.2689372562
957	0.2685979451
958	0.2682971108
959	0.2680398887
960	0.2680238342
961	0.2678403536
962	0.2676932058
963	0.2673624219
964	0.2671453754
965	0.2670193083
966	0.2668930715
967	0.2667368007
968	0.2667184256
969	0.2666282161
970	0.2666080494
971	0.2664010987
972	0.2661813662
973	0.2660973835
974	0.265979031
975	0.2656115868
976	0.2654940855
977	0.2652631433
978	0.2648581393
979	0.2646324189
980	0.2644275443
981	0.2641713141
982	0.2639232154
983	0.2637590682
984	0.2633873683
985	0.2631559274
986	0.2630951738
987	0.2627643317
988	0.2625671283
989	0.2623923101
990	0.2622834546
991	0.262253893
992	0.2620169475
993	0.2618384845
994	0.2616621572
995	0.2615823964
996	0.2613959136
997	0.261112805
998	0.2608511638
999	0.2608319309
